playerID,name,position,firstage,avgfirst3PER,avgfirst3MP,firstyr,peakage,height,weight,college
jonesja04,Jalen Jones,SMALL FORWARD,24,9.825,197.5,2018,,200.66,99.79024,Texas A&M
kennalu01,Luke Kennard,SHOOTING GUARD,21,12.0,1450.0,2018,,195.58,90.7184,Duke
klebima01,Maxi Kleber,POWER FORWARD,26,13.25,1354.0,2018,,210.82,99.79024,None
korkmfu01,Furkan Korkmaz,SHOOTING GUARD,20,7.45,379.5,2018,,200.66,86.18248,None
kornelu01,Luke Kornet,POWER FORWARD,22,14.2,555.0,2018,,215.9,113.398,Vanderbilt
kuzmaky01,Kyle Kuzma,POWER FORWARD,22,14.1,2357.5,2018,,205.74,99.79024,Utah
leaftj01,T.J. Leaf,POWER FORWARD,20,13.799999999999999,490.5,2018,,,,
leeda03,Damion Lee,SHOOTING GUARD,25,11.95,389.5,2018,,198.12,95.25431999999999,Louisville
lemonwa01,Walt Lemon Jr.,POINT GUARD,25,11.600000000000001,101.0,2018,,190.5,81.64656,None
lydonty01,Tyler Lydon,POWER FORWARD,21,4.65,48.0,2018,,205.74,99.79024,Syracuse
magetjo01,Josh Magette,POINT GUARD,28,11.9,216.0,2018,,185.42,72.57472,Alabama Huntsville
markkla01,Lauri Markkanen,POWER FORWARD,20,16.35,1851.0,2018,,213.36,104.32616,Arizona
masonfr01,Frank Mason III,POINT GUARD,23,12.7,709.5,2018,,,,
mathima01,Mangok Mathiang,CENTER,25,18.0,20.0,2018,,208.28,104.32616,Louisville
mccreer01,Erik McCree,SMALL FORWARD,24,-8.9,8.0,2018,,203.2,102.0582,Louisiana Tech
mckinal01,Alfonzo McKinnie,SMALL FORWARD,25,10.649999999999999,528.0,2018,,203.2,97.52228,None
mckintr01,Trey McKinney-Jones,SHOOTING GUARD,27,0.0,1.0,2018,,195.58,99.79024,Miami (FL)
millema01,Malcolm Miller,SMALL FORWARD,24,11.3,96.5,2018,,200.66,95.25431999999999,Holy Cross
mitchdo01,Donovan Mitchell,SHOOTING GUARD,21,16.95,2618.0,2018,,190.5,97.52228,Louisville
mitrona01,Naz Mitrou-Long,SHOOTING GUARD,24,68.0,42.5,2018,,193.04,98.883056,Iowa State
monkma01,Malik Monk,SHOOTING GUARD,19,11.05,1056.0,2018,,190.5,90.7184,Kentucky
moorebe01,Ben Moore,POWER FORWARD,22,-2.3,9.0,2018,,203.2,99.79024,Southern Methodist
morrija01,Jaylen Morris,SHOOTING GUARD,22,9.35,63.5,2018,,195.58,83.91452,Molloy
morrimo01,Monte Morris,POINT GUARD,22,21.65,997.5,2018,,190.5,79.3786,Iowa State
motlejo01,Johnathan Motley,POWER FORWARD,22,18.049999999999997,166.0,2018,,208.28,104.32616,Baylor
naderab01,Abdel Nader,SMALL FORWARD,24,6.95,608.0,2018,,198.12,104.32616,Iowa State
ntilila01,Frank Ntilikina,POINT GUARD,19,6.5,1305.0,2018,,195.58,86.18248,None
ojelese01,Semi Ojeleye,POWER FORWARD,23,6.55,872.0,2018,,200.66,106.59412,Southern Methodist
onealro01,Royce O'Neale,SMALL FORWARD,24,9.9,1410.5,2018,,198.12,102.511792,Baylor
osmande01,Cedi Osman,SMALL FORWARD,22,11.25,1558.0,2018,,203.2,97.52228,None
paigema01,Marcus Paige,POINT GUARD,24,9.1,28.0,2018,,182.88,74.389088,North Carolina
pattoju01,Justin Patton,CENTER,20,15.15,12.5,2018,,213.36,107.047712,Creighton
