playerID,name,position,firstage,avgfirst3PER,avgfirst3MP,firstyr,peakage,height,weight,college
arizipa01,Paul Arizin,SMALL FORWARD,23,21.666666666666668,2872.0,1952,23.0,,,
barkecl01,Cliff Barker,SHOOTING GUARD,31,10.8,494.0,1952,,188.0,83.0,University of Kentucky
barksdo01,Don Barksdale,POWER FORWARD,28,15.566666666666668,1890.0,1952,,,,
barnhle01,Leo Barnhorst,SMALL FORWARD,27,10.633333333333333,2426.3333333333335,1952,,193.0,86.0,University of Notre Dame
behnkel01,Elmer Behnke,CENTER,22,7.8,55.0,1952,,201.0,95.0,Bradley University
blackch01,Charlie Black,FORWARD-CENTER,30,1.1,117.0,1952,,196.0,90.0,University of Kansas
bobbne01,Nelson Bobb,POINT GUARD,27,12.2,1239.0,1952,,183.0,77.0,Temple University
borylvi01,Vince Boryla,SMALL FORWARD,24,10.266666666666667,1720.6666666666667,1952,,196.0,95.0,University of Denver
bovendo01,Don Boven,SHOOTING GUARD,26,11.616666666666667,1677.5,1952,,193.0,95.0,Western Michigan University
brannbo01,Bob Brannum,POWER FORWARD,25,11.533333333333333,1651.0,1952,,196.0,97.0,Michigan State University
brianfr01,Frankie Brian,SHOOTING GUARD,28,14.200000000000001,1851.6666666666667,1952,,185.0,81.0,Louisiana State University
brownst01,Stan Brown,FORWARD,22,6.1,141.0,1952,,190.0,90.0,
budkowa01,Walt Budko,POWER FORWARD,26,10.2,1126.0,1952,,196.0,99.0,Columbia University
burriar01,Art Burris,SMALL FORWARD,27,5.3500000000000005,514.0,1952,,196.0,99.0,University of Tennessee
calabge01,Gerry Calabrese,SHOOTING GUARD,26,9.4,937.0,1952,,185.0,79.0,St. John's University
calhobi01,Bill Calhoun,SHOOTING GUARD,24,11.366666666666665,2037.3333333333333,1952,,190.0,81.0,City College of San Francisco
cervial01,Al Cervi,POINT GUARD,34,20.1,575.5,1952,,,,
chrisca01,Cal Christensen,SMALL FORWARD,24,10.733333333333334,935.0,1952,,196.0,95.0,University of Toledo
cliftna01,Nat Clifton,POWER FORWARD,29,15.533333333333331,2258.6666666666665,1952,29.0,,,
clossbi01,Bill Closs,SMALL FORWARD,30,10.4,1120.0,1952,,196.0,88.0,Rice University
colemja01,Jack Coleman,POWER FORWARD,27,15.833333333333334,2536.0,1952,30.0,201.0,88.0,University of Louisville
coopech01,Chuck Cooper,SMALL FORWARD,25,10.766666666666666,1690.3333333333333,1952,,196.0,95.0,Duquesne University
cousybo01,Bob Cousy,POINT GUARD,23,21.366666666666664,2827.6666666666665,1952,24.0,,,
crockdi01,Dillard Crocker,POWER FORWARD,27,12.85,779.5,1952,,193.0,92.0,Western Michigan University
dahleed01,Ed Dahler,FORWARD,26,10.3,112.0,1952,,196.0,86.0,Duquesne University
daviebo01,Bob Davies,POINT GUARD,32,17.833333333333332,2249.0,1952,,,,
delonna01,Nate DeLong,CENTER,26,21.1,132.0,1952,,198.0,99.0,University of Wisconsin-River Falls
dickedi01,Dick Dickey,POINT GUARD,25,9.6,440.0,1952,,185.0,79.0,North Carolina State University
donhabo01,Bob Donham,SHOOTING GUARD,25,14.100000000000001,1622.0,1952,,188.0,86.0,Ohio State University
eddledi01,Dike Eddleman,SMALL FORWARD,29,10.475000000000001,1737.5,1952,,190.0,85.0,University of Illinois at Urbana-Champaign
fendlja01,Jake Fendley,SHOOTING GUARD,22,10.350000000000001,515.5,1952,,183.0,81.0,Northwestern University
foustla01,Larry Foust,CENTER,23,21.5,2537.0,1952,27.0,206.0,97.0,La Salle University
fowleje01,Jerry Fowler,CENTER,24,3.8,41.0,1952,,203.0,104.0,University of Missouri
fulksjo01,Joe Fulks,POWER FORWARD,30,9.033333333333333,1496.6666666666667,1952,,,,
gaborbi01,Bill Gabor,SHOOTING GUARD,29,12.733333333333334,1211.0,1952,,180.0,77.0,Syracuse University
gallaha01,Harry Gallatin,POWER FORWARD,24,23.133333333333336,2318.0,1952,26.0,,,
gardnve01,Vern Gardner,SHOOTING GUARD,26,11.1,507.0,1952,,196.0,90.0,University of Utah
grabojo01,Joe Graboski,CENTER,22,16.0,2655.6666666666665,1952,22.0,201.0,88.0,
hannual01,Alex Hannum,POWER FORWARD,28,6.366666666666667,998.3333333333334,1952,29.0,,,
harribo01,Bob Harris,POWER FORWARD,24,12.566666666666668,1922.6666666666667,1952,,201.0,88.0,Oklahoma State University
harribo02,Bob Harrison,SHOOTING GUARD,24,8.666666666666666,1599.3333333333333,1952,25.0,201.0,88.0,Oklahoma State University
hitchle01,Lew Hitch,POWER FORWARD,22,14.133333333333333,1442.6666666666667,1952,24.0,203.0,90.0,Kansas State University
hollajo01,Joe Holland,SMALL FORWARD,26,11.5,737.0,1952,,193.0,83.0,University of Kentucky
holzmre01,Red Holzman,POINT GUARD,31,6.966666666666666,702.0,1952,,,,
hutchme01,Mel Hutchins,CENTER,23,16.2,2814.3333333333335,1952,24.0,198.0,90.0,Brigham Young University
huttojo01,Joe Hutton,SHOOTING GUARD,23,8.0,723.0,1952,,185.0,77.0,Hamline University
johnsar01,Arnie Johnson,SMALL FORWARD,31,16.0,2071.0,1952,,196.0,107.0,Bemidji State University
johnsne01,Neil Johnston,CENTER,22,23.433333333333337,2485.0,1952,27.0,,,
johnsra01,Ralph Johnson,POINT GUARD,30,8.600000000000001,1147.5,1952,,180.0,77.0,Huntington University
joneswa01,Wah Wah Jones,POWER FORWARD,25,13.5,1320.0,1952,,,,
jorgeno01,Noble Jorgensen,CENTER,26,13.15,1336.5,1952,,206.0,103.0,University of Iowa
kaftage01,George Kaftan,SMALL FORWARD,23,13.0,667.5,1952,,190.0,86.0,College of the Holy Cross
kerrija01,Jack Kerris,POWER FORWARD,27,14.450000000000001,1786.0,1952,,198.0,97.0,Loyola University of Chicago
kileyja01,Jack Kiley,SHOOTING GUARD,23,1.6,252.0,1952,,185.0,77.0,Syracuse University
kingge01,George King,POINT GUARD,23,15.766666666666666,2259.3333333333335,1952,23.0,190.56,89.39511999999999,University of Charleston
kirkwa01,Walt Kirk,POINT GUARD,27,9.7,396.0,1952,,190.0,78.0,University of Illinois at Urbana-Champaign
kudelfr01,Frank Kudelka,SMALL FORWARD,26,11.775,1075.0,1952,,188.0,87.0,Saint Mary's College of California
lavoybo01,Bob Lavoy,POWER FORWARD,25,15.516666666666667,1811.0,1952,,201.0,83.0,Western Kentucky University
lofgrdo01,Don Lofgran,SMALL FORWARD,22,11.700000000000001,1140.6666666666667,1952,,196.0,90.0,University of San Francisco
lumppra01,Ray Lumpp,SHOOTING GUARD,28,12.725000000000001,1369.5,1952,,185.0,80.0,New York University
macaued01,Ed Macauley,CENTER,23,23.433333333333337,2775.0,1952,24.0,,,
mahnkjo01,John Mahnken,CENTER,29,10.2,676.0,1952,,203.0,99.0,Georgetown University
martisl01,Slater Martin,POINT GUARD,26,12.1,2502.6666666666665,1952,29.0,,,
mcconjo01,John McConathy,FORWARD,21,1.7,106.0,1952,,196.0,88.0,Northwestern State University
mcguial01,Alfred McGuire,POINT GUARD,23,11.266666666666666,956.0,1952,,,,
mcguidi01,Dick McGuire,POINT GUARD,26,16.8,2048.0,1952,26.0,,,
mckinbo01,Bones McKinney,SMALL FORWARD,33,9.4,1083.0,1952,,198.0,83.0,University of North Carolina
mcnamjo01,Joe McNamee,SMALL FORWARD,25,0.0,0.0,1952,,198.0,95.0,University of San Francisco
mehendi01,Dick Mehen,POWER FORWARD,29,10.6,2294.0,1952,,196.0,88.0,University of Tennessee
miasest01,Stan Miasek,POWER FORWARD,28,15.05,1879.0,1952,,196.0,95.0,
mikaned01,Ed Mikan,CENTER,26,9.833333333333334,926.3333333333334,1952,,203.0,104.0,DePaul University
mikange01,George Mikan,CENTER,27,27.900000000000002,2528.3333333333335,1952,,,,
mikkeve01,Vern Mikkelsen,POWER FORWARD,23,20.03333333333333,2352.3333333333335,1952,23.0,,,
minorda01,Dave Minor,SHOOTING GUARD,29,11.65,1584.0,1952,,188.0,83.0,"University of California, Los Angeles"
noelpa01,Paul Noel,FORWARD,27,2.3,32.0,1952,,193.0,83.0,University of Kentucky
obriera01,Ralph O'Brien,SHOOTING GUARD,23,12.333333333333332,1167.5,1952,,175.0,72.0,Butler University
osheake01,Kevin O'Shea,GUARD,26,11.65,1184.0,1952,,188.0,79.0,University of Notre Dame
osterwa01,Wally Osterkorn,SMALL FORWARD,23,12.4,1633.6666666666667,1952,,196.0,97.0,University of Illinois at Urbana-Champaign
ottendo01,Don Otten,CENTER,30,17.425,1086.5,1952,,208.0,108.0,Bowling Green State University
owensre01,Red Owens,SHOOTING GUARD,26,11.0,626.0,1952,,190.0,83.0,Baylor University
paytome01,Mel Payton,SMALL FORWARD,25,13.2,947.5,1952,,193.0,83.0,Tulane University
phillan01,Andy Phillip,SHOOTING GUARD,29,10.633333333333333,2776.0,1952,31.0,,,
pilchjo01,John Pilch,FORWARD,26,-2.6,41.0,1952,,190.0,83.0,University of Wyoming
pollaji01,Jim Pollard,SMALL FORWARD,29,16.099999999999998,2477.0,1952,,,,
ragelra01,Ray Ragelis,SMALL FORWARD,23,6.1,337.0,1952,,193.0,92.0,Northwestern University
ranzisa01,Sam Ranzino,SHOOTING GUARD,23,9.5,234.0,1952,,185.0,83.0,North Carolina State University
ratkoge01,George Ratkovicz,POWER FORWARD,29,14.433333333333332,1920.3333333333333,1952,,198.0,99.0,
rehfedo01,Don Rehfeldt,SMALL FORWARD,25,15.05,788.0,1952,,201.0,95.0,University of Wisconsin
rennijo01,John Rennicke,GUARD,22,-1.3,54.0,1952,,188.0,83.0,Drake University
risenar01,Arnie Risen,CENTER,27,19.0,2356.3333333333335,1952,27.0,,,
rochare01,Red Rocha,CENTER,28,13.866666666666667,2490.0,1952,,206.0,83.0,Oregon State University
saulpe01,Pep Saul,SHOOTING GUARD,27,6.933333333333333,1693.3333333333333,1952,,188.0,83.0,Seton Hall University
savagdo01,Don Savage,FORWARD-GUARD,23,7.2,86.5,1952,,190.0,92.0,LeMoyne College
schaufr01,Fred Schaus,SMALL FORWARD,26,14.916666666666666,2212.3333333333335,1952,,196.0,92.0,West Virginia University
schaydo01,Dolph Schayes,POWER FORWARD,23,24.466666666666665,2442.3333333333335,1952,24.0,,,
scherhe01,Herb Scherer,CENTER,23,3.9,167.0,1952,,206.0,96.0,Long Island University
schulho01,Howie Schultz,POWER FORWARD,29,7.85,887.5,1952,,198.0,90.0,Hamline University
scolafr01,Fred Scolari,POINT GUARD,29,13.283333333333333,1984.6666666666667,1952,,178.0,81.0,University of San Francisco
senesge01,George Senesky,POINT GUARD,29,9.866666666666667,1677.3333333333333,1952,,188.0,81.0,Saint Joseph's University
seymopa01,Paul Seymour,SHOOTING GUARD,24,14.366666666666665,2540.0,1952,26.0,185.0,81.0,University of Toledo
sharech01,Chuck Share,CENTER,24,17.416666666666668,1167.3333333333333,1952,27.0,211.0,106.0,Bowling Green State University
sharmbi01,Bill Sharman,SHOOTING GUARD,25,18.7,2063.0,1952,26.0,,,
simmoco01,Connie Simmons,CENTER,26,17.13333333333333,1757.0,1952,,203.0,100.0,
sinicze01,Zeke Sinicola,GUARD,23,-4.3999999999999995,24.0,1952,,178.0,74.0,Niagara University
skoogwh01,Whitey Skoog,SHOOTING GUARD,25,9.766666666666667,1287.0,1952,29.0,180.0,81.0,University of Minnesota
slaugji01,Jim Slaughter,CENTER,23,10.1,525.0,1952,,211.0,95.0,University of South Carolina
smawlbe01,Belus Smawley,SHOOTING GUARD,33,3.1,139.0,1952,,185.0,88.0,Appalachian State University
spearod01,Odie Spears,SMALL FORWARD,27,15.1,1573.3333333333333,1952,28.0,196.0,92.0,Western Kentucky University
toshebi01,Bill Tosheff,POINT GUARD,25,11.066666666666668,2113.0,1952,,185.0,79.0,Indiana University
vancege01,Gene Vance,GUARD-FORWARD,28,5.9,118.0,1952,,190.0,88.0,University of Illinois at Urbana-Champaign
vandeer01,Ernie Vandeweghe,SMALL FORWARD,23,15.700000000000003,1174.3333333333333,1952,,190.0,88.0,Colgate University
walkebr01,Brady Walker,POWER FORWARD,30,15.5,699.0,1952,,198.0,92.0,Brigham Young University
walthpa01,Paul Walther,SHOOTING GUARD,24,13.199999999999998,2146.0,1952,,188.0,72.0,University of Tennessee
wanzebo01,Bobby Wanzer,SHOOTING GUARD,30,18.299999999999997,2537.6666666666665,1952,30.0,,,
wilsobo01,Bob Wilson,POINT GUARD,25,7.8,1308.0,1952,,193.0,83.0,West Virginia State University
zasloma01,Max Zaslofsky,SHOOTING GUARD,26,14.577777777777778,1572.0,1952,,188.0,77.0,St. John's University
baechji01,Jim Baechtold,SMALL FORWARD,25,12.433333333333332,2018.6666666666667,1953,,193.0,92.0,Eastern Kentucky University
brascji01,Jim Brasco,GUARD,21,7.3999999999999995,248.0,1953,,185.0,77.0,New York University
braunca01,Carl Braun,SHOOTING GUARD,25,16.633333333333333,2389.3333333333335,1953,26.0,196.0,81.0,Colgate University
buntdi01,Dick Bunt,POINT GUARD,22,6.8500000000000005,271.0,1953,,183.0,77.0,New York University
conlege01,Gene Conley,POWER FORWARD,22,9.766666666666667,818.0,1953,30.0,203.0,102.0,Washington State University
corlera01,Ray Corley,GUARD,25,-6.9,65.0,1953,,183.0,81.0,Georgetown University
darcepe01,Pete Darcey,CENTER,22,-5.7,90.0,1953,,201.0,98.0,Oklahoma State University
dennibl01,Blaine Denning,GUARD,22,18.9,9.0,1953,,188.0,79.0,Lawrence Technological University
feigege01,George Feigenbaum,POINT GUARD,24,2.2,79.0,1953,,185.0,83.0,University of Kentucky
finnda01,Danny Finn,SHOOTING GUARD,24,12.566666666666668,1132.3333333333333,1953,,185.0,83.0,St. John's University
fleisje01,Jerry Fleishman,SHOOTING GUARD,30,13.7,882.0,1953,,188.0,86.0,New York University
groatdi01,Dick Groat,POINT GUARD,22,18.2,663.0,1953,,180.0,81.0,Duke University
hanrado01,Don Hanrahan,FORWARD,23,14.1,121.0,1953,,201.0,90.0,Loyola University of Chicago
henrido01,Don Henriksen,CENTER,23,9.575,1963.5,1953,,201.0,102.0,University of California
hermskl01,Kleggie Hermsen,CENTER-FORWARD,29,-8.049999999999999,62.0,1953,,206.0,102.0,University of Minnesota
hoffmpa01,Paul Hoffman,SHOOTING GUARD,27,9.333333333333334,1486.6666666666667,1953,,188.0,88.0,Purdue University
holstji01,Jim Holstein,SMALL FORWARD,22,9.4,1041.3333333333333,1953,,190.0,81.0,University of Cincinnati
levanan01,Andrew Levane,SHOOTING GUARD,32,-4.1,68.0,1953,,188.0,86.0,St. John's University
lloydea01,Earl Lloyd,SMALL FORWARD,24,11.733333333333334,2074.6666666666665,1953,25.0,,,
lochmbo01,Bob Lochmueller,SMALL FORWARD,25,9.0,802.0,1953,,196.0,83.0,University of Louisville
mahonmo01,Mo Mahoney,FORWARD,25,6.45,22.5,1953,,188.0,92.0,Brown University
masinal01,Al Masino,POINT GUARD,24,12.725000000000001,977.0,1953,,178.0,78.0,Canisius College
mccloja01,Jack McCloskey,SHOOTING GUARD,27,7.8,16.0,1953,,188.0,86.0,University of Pennsylvania
mcconbu01,Bucky McConnell,POINT GUARD,24,11.6,297.0,1953,,178.0,77.0,Marshall University
mcleoge01,George McLeod,FORWARD,22,2.9,85.0,1953,,196.0,90.0,Texas Christian University
mcmahja01,Jack McMahon,POINT GUARD,24,12.0,1787.6666666666667,1953,25.0,185.0,83.0,St. John's University
meinemo01,Monk Meineke,POWER FORWARD,22,13.4,1580.6666666666667,1953,,201.0,94.0,University of Dayton
milleed01,Eddie Miller,CENTER,21,16.975,1837.5,1953,,203.0,102.0,Syracuse University
mlkvybi01,Bill Mlkvy,SMALL FORWARD,22,9.5,608.0,1953,,193.0,86.0,Temple University
mooneji01,Jim Mooney,SMALL FORWARD,22,9.5,529.0,1953,,196.0,97.0,Villanova University
naberbo01,Bob Naber,FORWARD,23,-10.4,11.0,1953,,190.0,83.0,University of Louisville
nichoja01,Jack Nichols,POWER FORWARD,26,9.6,2047.6666666666667,1953,26.0,201.0,100.0,University of Washington
oboyljo01,John O'Boyle,SHOOTING GUARD,24,3.4,97.0,1953,,188.0,83.0,Colorado State University
oneilmi01,Mike O'Neill,SMALL FORWARD,24,4.6,50.0,1953,,190.0,95.0,University of California
overtcl01,Claude Overton,SHOOTING GUARD,25,6.3,182.0,1953,,188.0,88.0,East Central University
payakjo01,Johnny Payak,SHOOTING GUARD,26,11.9,1470.0,1953,,193.0,78.0,Bowling Green State University
polsora01,Ralph Polson,POWER FORWARD,23,10.35,810.0,1953,,201.0,90.0,Whitworth
priddbo01,Bob Priddy,FORWARD,22,7.8,149.0,1953,,190.0,86.0,New Mexico State University
radovmo01,Moe Radovich,POINT GUARD,23,20.0,33.0,1953,,183.0,72.0,University of Wyoming
raikesh01,Sherwin Raiken,GUARD,24,-3.2,63.0,1953,,188.0,83.0,Villanova University
rhodege01,Gene Rhodes,SHOOTING GUARD,25,11.2,1162.0,1953,,185.0,77.0,Western Kentucky University
rollike01,Kenny Rollins,POINT GUARD,29,7.9,426.0,1953,,183.0,76.0,University of Kentucky
surhodi01,Dick Surhoff,SMALL FORWARD,23,7.95,272.5,1953,,193.0,95.0,Long Island University
workmma01,Mark Workman,POWER FORWARD,22,8.8,590.5,1953,,206.0,97.0,West Virginia University
zawolze01,Zeke Zawoluk,POWER FORWARD,22,14.4,1178.0,1953,,201.0,97.0,St. John's University
ackerdo01,Don Ackerman,POINT GUARD,23,1.0,220.0,1954,,183.0,83.0,Long Island University
asmondo01,Don Asmonga,GUARD,25,-7.5,46.0,1954,,188.0,83.0,Alliance College
barreer01,Ernie Barrett,SHOOTING GUARD,24,7.949999999999999,1046.0,1954,,190.0,81.0,Kansas State University
becker01,Ernie Beck,SHOOTING GUARD,22,10.499999999999998,1057.3333333333333,1954,26.0,193.0,86.0,University of Pennsylvania
bemorir01,Irv Bemoras,SMALL FORWARD,23,9.8,1239.5,1954,,190.0,83.0,University of Illinois at Urbana-Champaign
bolgebi01,Bill Bolger,SMALL FORWARD,22,10.7,202.0,1954,,196.0,92.0,Georgetown University
daviswa01,Walt Davis,POWER FORWARD,23,9.433333333333334,1143.6666666666667,1954,,203.0,92.0,Texas A&M University
dykerge01,Gene Dyker,FORWARD,23,0.4,91.0,1954,,198.0,102.0,DePaul University
earleed01,Ed Earle,POWER FORWARD,26,15.0,12.0,1954,,190.0,86.0,Loyola University of Chicago
felixra01,Ray Felix,CENTER,23,20.633333333333333,2132.6666666666665,1954,23.0,211.0,99.0,Long Island University
fritsji01,Jim Fritsche,POWER FORWARD,22,0.6250000000000004,686.0,1954,,203.0,95.0,Hamline University
georgja01,Jack George,POINT GUARD,25,12.799999999999999,2656.0,1954,27.0,188.0,86.0,La Salle University
govedba01,Bato Govedarica,POINT GUARD,25,7.1,258.0,1954,,180.0,83.0,DePaul University
grekino01,Norm Grekin,FORWARD,23,-23.3,1.0,1954,,196.0,81.0,La Salle University
hansro01,Rollen Hans,SHOOTING GUARD,22,5.75,867.0,1954,,188.0,95.0,Long Island University
houbrbo01,Bob Houbregs,CENTER-FORWARD,21,12.333333333333334,1168.3333333333333,1954,,,,
kenvibi01,Billy Kenville,POINT GUARD,23,14.700000000000001,1354.3333333333333,1954,25.0,188.0,84.0,St. Bonaventure University
knostdi01,Dick Knostman,CENTER,22,17.4,47.0,1954,,198.0,97.0,Kansas State University
lovelcl01,Clyde Lovellette,CENTER,24,21.733333333333334,2044.6666666666667,1954,26.0,,,
luisiji01,Jim Luisi,POINT GUARD,25,7.6,367.0,1954,,188.0,81.0,St. Francis College
molinja01,Jack Molinas,SMALL FORWARD,22,19.2,958.0,1954,,198.0,90.0,Columbia University
murrake01,Ken Murray,SHOOTING GUARD,25,3.95,264.0,1954,,188.0,86.0,St. Bonaventure University
nealji01,Jim Neal,CENTER,23,4.95,546.5,1954,,211.0,106.0,Wofford College
nolenpa01,Paul Nolen,CENTER,24,-20.3,2.0,1954,,211.0,106.0,Texas Tech University
novakmi01,Mike Novak,POWER FORWARD,38,-14.6,24.0,1954,,206.0,99.0,Loyola University of Chicago
peterbo01,Bob Peterson,FORWARD,22,12.35,447.3333333333333,1954,,196.0,95.0,University of Oregon
phelaja02,James Phelan,GUARD,24,-4.8,33.0,1954,,196.0,88.0,DePaul University
reaco01,Connie Rea,GUARD-FORWARD,23,4.4,154.0,1954,,190.0,79.0,Centenary College of Louisiana
reddofr01,Frank Reddout,FORWARD,22,42.5,18.0,1954,,196.0,88.0,Syracuse University
rogesal01,Al Roges,SMALL FORWARD,23,5.3,968.5,1954,,193.0,88.0,Long Island University
schnidi01,Dick Schnittker,SMALL FORWARD,25,13.733333333333334,1589.3333333333333,1954,,196.0,90.0,Ohio State University
smithed01,Ed Smith,SMALL FORWARD,24,8.5,127.0,1954,,198.0,81.0,Harvard University
smythjo01,Joe Smyth,SMALL FORWARD,24,10.05,495.0,1954,,190.0,97.0,Niagara University
sundedo01,Don Sunderlage,SHOOTING GUARD,24,9.2,1318.0,1954,,185.0,81.0,University of Illinois at Urbana-Champaign
swansno01,Norm Swanson,SMALL FORWARD,23,4.0,611.0,1954,,198.0,95.0,University of Detroit Mercy
uplinha01,Hal Uplinger,SHOOTING GUARD,24,10.7,268.0,1954,,193.0,83.0,Long Island University
walthis01,Isaac Walthour,GUARD,23,-5.4,30.0,1954,,180.0,73.0,
yardlge01,George Yardley,SMALL FORWARD,25,19.466666666666665,1997.3333333333333,1954,29.0,,,
anieldo01,Don Anielak,FORWARD,24,1.8,10.0,1955,,201.0,86.0,Missouri State University
brennto01,Tom Brennan,SMALL FORWARD,24,5.6,52.0,1955,,190.0,88.0,Villanova University
carnebo01,Bob Carney,SHOOTING GUARD,22,8.7,244.0,1955,,190.0,77.0,Bradley University
chrisfr01,Fred Christ,GUARD,24,16.7,48.0,1955,,193.0,95.0,Fordham University
cookbe01,Bert Cook,SHOOTING GUARD,25,8.5,424.0,1955,,190.0,83.0,Utah State University
costela01,Larry Costello,POINT GUARD,23,12.299999999999999,1773.3333333333333,1955,29.0,185.0,84.0,Niagara University
dempsge01,George Dempsey,SHOOTING GUARD,25,12.333333333333334,1326.0,1955,,188.0,86.0,King's College
diutefr01,Fred Diute,SHOOTING GUARD,26,-2.3,72.0,1955,,190.0,95.0,St. Bonaventure University
farledi01,Dick Farley,SHOOTING GUARD,22,12.133333333333333,1274.0,1955,,193.0,86.0,Indiana University
grigsch01,Chuck Grigsby,GUARD,26,9.9,45.0,1955,,196.0,86.0,University of Dayton
heddehe01,Herm Hedderick,GUARD,25,-0.8,23.0,1955,,196.0,77.0,Canisius College
kalafed01,Ed Kalafat,POWER FORWARD,22,11.299999999999999,1452.6666666666667,1955,,198.0,111.0,University of Minnesota
kearnmi01,Mike Kearns,POINT GUARD,25,1.0,25.0,1955,,188.0,80.0,Princeton University
kerrre01,Red Kerr,CENTER,22,17.066666666666666,1944.6666666666667,1955,26.0,206.0,104.0,University of Illinois at Urbana-Champaign
kingda01,Dan King,FORWARD,24,0.0,103.0,1955,,198.0,99.0,Western Kentucky University
knighbo01,Bob Knight,GUARD-FORWARD,25,11.9,29.0,1955,,188.0,83.0,
macgiro01,Ronnie MacGilvray,POINT GUARD,24,7.9,57.0,1955,,188.0,83.0,St. John's University
marshto01,Tom Marshall,SMALL FORWARD,24,12.483333333333334,771.6666666666666,1955,,193.0,97.0,Western Kentucky University
martiph01,Phil Martin,SMALL FORWARD,26,6.6,47.0,1955,,190.0,86.0,University of Toledo
mcbrike01,Ken McBride,SHOOTING GUARD,25,7.9,249.0,1955,,190.0,86.0,University of Maryland Eastern Shore
mcnulca01,Carl McNulty,SHOOTING GUARD,24,-9.7,14.0,1955,,190.0,83.0,Purdue University
mooreja01,Jackie Moore,SMALL FORWARD,22,7.266666666666666,267.3333333333333,1955,,196.0,81.0,La Salle University
morrire01,Red Morrison,CENTER,22,9.366666666666667,738.6666666666666,1955,,203.0,99.0,University of Idaho
nachabo01,Boris Nachamkin,FORWARD,21,12.2,59.0,1955,,198.0,95.0,New York University
palazto01,Togo Palazzi,SHOOTING GUARD,22,14.966666666666669,740.0,1955,25.0,193.0,92.0,College of the Holy Cross
pettibo01,Bob Pettit,POWER FORWARD,22,26.566666666666666,2648.0,1955,26.0,,,
ramsefr01,Frank Ramsey,SMALL FORWARD,23,17.233333333333334,1536.0,1955,26.0,,,
rosendi01,Dick Rosenthal,SMALL FORWARD,25,10.25,797.0,1955,,196.0,92.0,University of Notre Dame
selvyfr01,Frank Selvy,GUARD-FORWARD,22,6.283333333333334,290.0,1955,26.0,190.0,81.0,Furman University
shuege01,Gene Shue,POINT GUARD,23,12.1,1722.3333333333333,1955,29.0,188.0,77.0,University of Maryland
spoelar01,Art Spoelstra,CENTER,22,12.6,1314.3333333333333,1955,,206.0,99.0,Western Kentucky University
tuckeji01,Jim Tucker,POWER FORWARD,22,7.666666666666667,433.6666666666667,1955,,201.0,83.0,Duquesne University
turneja01,Jack Turner,SMALL FORWARD,24,10.5,922.0,1955,,193.0,77.0,Western Kentucky University
turneja02,Jack Turner,SHOOTING GUARD,22,8.7,567.0,1962,,193.0,77.0,Western Kentucky University
watsobo01,Bobby Watson,POINT GUARD,24,0.0,0.0,1955,,183.0,72.0,University of Kentucky
whitask01,Skippy Whitaker,POINT GUARD,24,-8.7,15.0,1955,,185.0,81.0,University of Kentucky
arnelje01,Jesse Arnelle,POWER FORWARD,22,12.6,409.0,1956,,196.0,99.0,Pennsylvania State University
athadi01,Dick Atha,SHOOTING GUARD,24,10.15,224.0,1956,,188.0,86.0,Indiana State University
bielkdo01,Don Bielke,CENTER,23,12.2,38.0,1956,,201.0,108.0,Valparaiso University
conlied01,Ed Conlin,SMALL FORWARD,22,15.0,1848.0,1956,24.0,196.0,90.0,Fordham University
davisre01,Red Davis,CENTER,23,-3.3,16.0,1956,,201.0,99.0,St. John's University
devlico01,Corky Devlin,SHOOTING GUARD,24,11.666666666666666,1341.6666666666667,1956,,196.0,88.0,George Washington University
dukeswa01,Walter Dukes,CENTER,25,14.366666666666667,1780.0,1956,30.0,213.0,99.0,Seton Hall University
feierro01,Ron Feiereisel,GUARD,24,12.2,59.0,1956,,190.0,83.0,DePaul University
ferraal01,Al Ferrari,SMALL FORWARD,22,10.266666666666667,1455.6666666666667,1956,26.0,193.0,86.0,Michigan State University
flemied01,Ed Fleming,SHOOTING GUARD,22,13.699999999999998,1547.0,1956,,190.0,85.0,Niagara University
garmadi01,Dick Garmaker,SHOOTING GUARD,23,15.133333333333335,1830.6666666666667,1956,24.0,190.0,90.0,University of Minnesota
golato01,Tom Gola,SHOOTING GUARD,23,17.466666666666665,2268.3333333333335,1956,25.0,,,
harrich01,Chris Harris,SHOOTING GUARD,22,3.75,420.0,1956,,190.0,86.0,University of Dayton
hemridi01,Dick Hemric,POWER FORWARD,22,13.350000000000001,1192.0,1956,,198.0,99.0,Wake Forest University
hennela01,Larry Hennessy,SHOOTING GUARD,26,4.75,222.0,1956,,190.0,83.0,Villanova University
horanjo01,Johnny Horan,FORWARD,23,1.95,93.0,1956,,203.0,86.0,University of Dayton
loscuji01,Jim Loscutoff,SMALL FORWARD,25,10.966666666666667,1286.0,1956,25.0,196.0,99.0,University of Oregon
mencech01,Chuck Mencel,POINT GUARD,22,11.3,1410.5,1956,,183.0,76.0,University of Minnesota
noblech01,Chuck Noble,SHOOTING GUARD,24,9.566666666666668,1545.3333333333333,1956,25.0,193.0,86.0,University of Louisville
parkme01,Med Park,SMALL FORWARD,22,10.633333333333333,885.6666666666666,1956,,188.0,92.0,University of Missouri
reganri01,Richie Regan,POINT GUARD,25,9.299999999999999,1831.3333333333333,1956,,188.0,81.0,Seton Hall University
rickedi01,Dick Ricketts,POWER FORWARD,22,9.483333333333334,1892.3333333333333,1956,,201.0,97.0,Duquesne University
