playerID,name,position,age,PER,usage%,gp,yr,draftyr
odomla01,Lamar Odom,POWER FORWARD,31,19.4,19.7,82,2011,2000
padgesc01,Scott Padgett,POWER FORWARD,27,15.6,17.7,58,2004,2000
palacmi01,Milt Palacio,POINT GUARD,26,12.5,16.8,80,2005,2000
poseyja01,James Posey,SHOOTING GUARD,27,18.8,18.9,82,2004,2000
ruffimi01,Michael Ruffin,CENTER,31,12.1,7.7,46,2008,2000
szczewa02,Wally Szczerbiak,SMALL FORWARD,28,17.65,21.9,72,2006,2000
terryja01,Jason Terry,SHOOTING GUARD,31,19.3,25.5,74,2009,2000
thomake01,Kenny Thomas,POWER FORWARD,24,16.4,20.9,72,2002,2000
bellra01,Raja Bell,SHOOTING GUARD,29,12.9,16.4,79,2006,2002
blounma01,Mark Blount,CENTER,28,16.0,16.1,82,2004,2001
cardibr01,Brian Cardinal,POWER FORWARD,26,19.4,18.9,76,2004,2004
cleavma01,Mateen Cleaves,POINT GUARD,23,9.0,20.5,78,2001,2001
crawfja01,Jamal Crawford,SHOOTING GUARD,29,18.4,25.8,79,2010,2001
doolike01,Keyon Dooling,POINT GUARD,27,14.1,19.6,72,2008,2001
fizerma01,Marcus Fizer,POWER FORWARD,23,14.2,25.9,76,2002,2001
gilled01,Eddie Gill,POINT GUARD,27,9.9,24.5,41,2006,2005
hamilze01,Zendon Hamilton,CENTER,28,15.9,16.3,46,2004,2002
hartja01,Jason Hart,POINT GUARD,26,16.9,17.9,74,2005,2004
houseed01,Eddie House,SHOOTING GUARD,26,15.433333333333332,20.4,68,2005,2001
jacksma02,Marc Jackson,CENTER,26,16.1,20.5,48,2001,2001
jacksst02,Stephen Jackson,SMALL FORWARD,25,16.1,25.0,80,2004,2001
johnsde03,DerMarr Johnson,SHOOTING GUARD,24,14.0,17.4,71,2005,2001
madsema01,Mark Madsen,POWER FORWARD,26,12.7,13.2,59,2002,2001
magloja01,Jamaal Magloire,CENTER,23,18.8,20.0,82,2002,2001
martike01,Kenyon Martin,POWER FORWARD,26,18.7,25.0,65,2004,2001
masonde01,Desmond Mason,SMALL FORWARD,26,15.7,21.8,82,2004,2001
medvest01,Stanislav Medvedenko,CENTER,22,15.6,23.0,71,2002,2002
mihmch01,Chris Mihm,CENTER,25,15.7,18.8,75,2005,2001
milesda01,Darius Miles,SMALL FORWARD,22,15.65,21.450000000000003,79,2004,2001
millemi01,Mike Miller,SHOOTING GUARD,25,17.2,21.3,74,2006,2001
nailole01,Lee Nailon,SMALL FORWARD,29,14.5,24.2,68,2005,2001
najered01,Eduardo Nájera,POWER FORWARD,25,14.8,13.5,62,2002,2002
newblir01,Ira Newble,SMALL FORWARD,28,11.7,13.7,73,2003,2002
petermo01,Morris Peterson,SMALL FORWARD,24,15.3,21.3,63,2002,2001
przybjo01,Joel Przybilla,CENTER,25,15.5,12.6,76,2005,2002
reddmi01,Michael Redd,SMALL FORWARD,27,22.3,29.5,53,2007,2002
richaqu01,Quentin Richardson,SHOOTING GUARD,21,17.4,23.3,81,2002,2001
stevede01,DeShawn Stevenson,SHOOTING GUARD,25,12.9,17.6,82,2007,2002
swiftst01,Stromile Swift,POWER FORWARD,24,19.2,22.8,77,2004,2001
tsakaja01,Jake Tsakalidis,CENTER,26,17.3,16.1,51,2006,2001
turkohe01,Hedo Türkoğlu,SMALL FORWARD,28,17.8,24.8,82,2008,2001
voskuja01,Jake Voskuhl,CENTER,24,13.9,14.4,59,2002,2002
allenma01,Malik Allen,POWER FORWARD,27,11.5,19.2,54,2006,2003
anderch01,Chris Andersen,CENTER,32,19.0,13.5,45,2011,2003
arenagi01,Gilbert Arenas,POINT GUARD,25,24.0,31.4,74,2007,2002
arroyca01,Carlos Arroyo,POINT GUARD,24,16.8,23.7,71,2004,2003
battish01,Shane Battier,SMALL FORWARD,25,15.3,15.5,79,2004,2002
bellch01,Charlie Bell,SHOOTING GUARD,26,14.7,17.5,59,2006,2006
brezepr01,Primož Brezec,CENTER,25,16.1,18.7,72,2005,2005
brownkw01,Kwame Brown,POWER FORWARD,21,15.7,17.3,74,2004,2002
chandty01,Tyson Chandler,CENTER,32,20.1,12.8,75,2015,2002
claxtsp01,Speedy Claxton,POINT GUARD,25,17.3,20.9,60,2004,2002
collija03,Jarron Collins,CENTER,23,11.5,15.0,70,2002,2002
collija04,Jason Collins,CENTER,23,10.7,13.5,77,2002,2002
curryed01,Eddy Curry,CENTER,20,17.5,23.6,81,2003,2002
dalemsa01,Samuel Dalembert,CENTER,31,18.6,18.7,47,2013,2004
diopde01,DeSagana Diop,CENTER,26,11.9,9.95,79,2008,2003
evansma01,Maurice Evans,SHOOTING GUARD,27,14.0,17.0,80,2006,2005
gasolpa01,Pau Gasol,CENTER,26,24.1,25.3,59,2007,2002
hassetr01,Trenton Hassell,SHOOTING GUARD,22,10.4,16.0,78,2002,2002
haywobr01,Brendan Haywood,CENTER,28,18.3,17.3,80,2008,2002
huntest01,Steven Hunter,CENTER,23,14.7,14.0,76,2005,2002
jamesmi01,Mike James,POINT GUARD,30,19.8,25.0,79,2006,2003
jefferi01,Richard Jefferson,SMALL FORWARD,25,18.9,22.1,78,2006,2002
johnsjo02,Joe Johnson,SHOOTING GUARD,25,19.5,28.3,57,2007,2002
kirilan01,Andrei Kirilenko,POWER FORWARD,23,24.4,21.3,41,2005,2002
murphtr01,Troy Murphy,POWER FORWARD,29,18.0,18.8,72,2010,2002
parketo01,Tony Parker,POINT GUARD,26,23.4,31.7,72,2009,2002
radmavl01,Vladimir Radmanović,POWER FORWARD,23,15.1,19.5,77,2004,2002
randoza01,Zach Randolph,POWER FORWARD,25,22.8,33.1,68,2007,2002
richaja01,Jason Richardson,SHOOTING GUARD,25,19.2,27.6,75,2006,2002
scalabr01,Brian Scalabrine,POWER FORWARD,26,11.0,17.2,54,2005,2003
simmobo01,Bobby Simmons,SMALL FORWARD,24,16.1,21.0,75,2005,2004
thomaet01,Etan Thomas,CENTER,25,16.4,17.9,79,2004,2002
tinslja01,Jamaal Tinsley,POINT GUARD,25,16.4,17.5,52,2004,2002
wallage01,Gerald Wallace,SMALL FORWARD,23,21.3,19.3,55,2006,2002
watsoea01,Earl Watson,POINT GUARD,26,15.05,20.35,70,2006,2002
woodslo01,Loren Woods,CENTER,26,11.3,14.6,45,2005,2002
boozeca01,Carlos Boozer,POWER FORWARD,25,24.1,26.5,74,2007,2003
brownde02,Devin Brown,SHOOTING GUARD,26,14.6,19.5,67,2005,2004
butleca01,Caron Butler,SMALL FORWARD,27,20.7,24.0,58,2008,2003
butlera01,Rasual Butler,SMALL FORWARD,24,14.0,20.0,45,2004,2003
dickada01,Dan Dickau,POINT GUARD,29,12.5,17.2,67,2008,2003
dixonju01,Juan Dixon,SHOOTING GUARD,26,15.2,23.1,63,2005,2003
elyme01,Melvin Ely,POWER FORWARD,27,14.3,20.1,57,2006,2003
evansre01,Reggie Evans,POWER FORWARD,26,13.5,14.8,66,2007,2003
gadzuda01,Dan Gadzuric,CENTER,26,18.1,15.8,81,2005,2003
ginobma01,Manu Ginóbili,SHOOTING GUARD,30,24.3,28.7,74,2008,2003
giricgo01,Gordan Giriček,SMALL FORWARD,26,14.149999999999999,22.55,73,2004,2003
goodedr01,Drew Gooden,POWER FORWARD,23,19.7,21.7,82,2005,2003
hilarne01,Nenê,CENTER,28,20.4,18.8,75,2011,2003
jaricma01,Marko Jarić,SMALL FORWARD,24,14.4,19.5,66,2003,2003
jeffrja01,Jared Jeffries,POWER FORWARD,24,11.6,13.4,77,2006,2004
jonesfr01,Fred Jones,SHOOTING GUARD,25,13.3,18.0,77,2005,2004
masonro01,Roger Mason,POINT GUARD,27,13.8,18.9,80,2008,2007
mingya01,Yao Ming,CENTER,26,26.5,33.5,48,2007,2003
murraro01,Ronald Murray,POINT GUARD,24,15.4,26.7,82,2004,2004
nachbbo01,Boštjan Nachbar,SMALL FORWARD,26,14.5,19.3,76,2007,2004
okurme01,Mehmet Okur,POWER FORWARD,26,19.0,23.5,82,2006,2003
pargoja01,Jannero Pargo,POINT GUARD,32,13.6,21.8,50,2012,2006
princta01,Tayshaun Prince,SMALL FORWARD,24,16.2,18.8,82,2005,2003
rushka01,Kareem Rush,SHOOTING GUARD,23,10.4,18.2,72,2004,2003
salmojo01,John Salmons,SMALL FORWARD,29,16.0,21.049999999999997,79,2009,2003
stoudam01,Amar'e Stoudemire,CENTER,25,27.6,28.2,79,2008,2003
wilcoch01,Chris Wilcox,POWER FORWARD,28,18.0,18.9,57,2011,2003
wilksmi01,Mike Wilks,POINT GUARD,27,12.7,16.2,47,2007,2003
anthoca01,Carmelo Anthony,POWER FORWARD,28,24.8,35.6,67,2013,2004
banksma01,Marcus Banks,POINT GUARD,23,12.3,17.2,81,2005,2004
barbole01,Leandro Barbosa,SHOOTING GUARD,26,19.4,24.2,70,2009,2004
barnema02,Matt Barnes,SMALL FORWARD,31,15.5,16.4,63,2012,2005
blakest01,Steve Blake,POINT GUARD,25,14.5,15.8,68,2006,2004
boganke01,Keith Bogans,SMALL FORWARD,23,11.0,14.5,73,2004,2004
boshch01,Chris Bosh,CENTER,25,25.0,28.7,70,2010,2004
carroma01,Matt Carroll,SHOOTING GUARD,26,14.6,19.9,72,2007,2006
cookbr01,Brian Cook,POWER FORWARD,25,15.6,18.3,81,2006,2005
daniema01,Marquis Daniels,SHOOTING GUARD,23,20.1,20.6,56,2004,2004
diawbo01,Boris Diaw,POWER FORWARD,23,17.3,17.9,81,2006,2004
duprero01,Ronald Dupree,SMALL FORWARD,24,11.8,16.9,47,2005,2004
elsonfr01,Francisco Elson,CENTER,27,11.2,12.7,62,2004,2004
fordtj01,T.J. Ford,POINT GUARD,24,20.3,26.8,51,2008,2004
greenwi01,Willie Green,SHOOTING GUARD,30,13.9,19.5,53,2012,2004
hasleud01,Udonis Haslem,POWER FORWARD,24,15.5,14.9,80,2005,2004
hayesja01,Jarvis Hayes,SMALL FORWARD,26,13.0,21.1,82,2008,2004
hinriki01,Kirk Hinrich,POINT GUARD,26,17.0,21.6,80,2007,2004
howarjo01,Josh Howard,SMALL FORWARD,26,20.0,25.2,70,2007,2004
jamesle01,LeBron James,SMALL FORWARD,24,31.7,33.8,81,2009,2004
johnsli01,Linton Johnson,POWER FORWARD,26,14.0,14.8,54,2007,2004
jonesda02,Dahntay Jones,SHOOTING GUARD,30,13.7,21.4,45,2011,2005
jonesja02,James Jones,SMALL FORWARD,27,13.6,14.8,58,2008,2005
kamanch01,Chris Kaman,CENTER,25,17.5,21.7,56,2008,2004
kaponja01,Jason Kapono,SMALL FORWARD,25,13.8,17.9,67,2007,2004
korveky01,Kyle Korver,SHOOTING GUARD,33,14.8,14.4,75,2015,2004
milicda01,Darko Miličić,POWER FORWARD,21,13.8,18.7,80,2007,2006
outlatr01,Travis Outlaw,POWER FORWARD,23,15.7,26.0,82,2008,2005
pachuza01,Zaza Pachulia,CENTER,33,17.0,17.0,69,2018,2004
pavloal01,Sasha Pavlović,SHOOTING GUARD,23,12.1,19.1,67,2007,2004
perkike01,Kendrick Perkins,CENTER,25,15.0,17.6,78,2010,2005
pietrmi01,Mickaël Piétrus,SMALL FORWARD,22,14.2,22.5,67,2005,2004
ridnolu01,Luke Ridnour,POINT GUARD,28,17.7,22.0,82,2010,2004
songada01,Darius Songaila,POWER FORWARD,26,14.9,16.2,81,2005,2004
udokaim01,Ime Udoka,SMALL FORWARD,29,12.1,13.7,75,2007,2007
wadedw01,Dwyane Wade,SHOOTING GUARD,27,30.4,36.2,79,2009,2004
waltolu01,Luke Walton,SMALL FORWARD,26,14.7,16.8,60,2007,2004
westda01,David West,CENTER,37,20.9,21.7,73,2018,2004
willima01,Mo Williams,POINT GUARD,26,17.2,23.4,81,2009,2004
allento01,Tony Allen,SHOOTING GUARD,29,18.3,19.9,72,2011,2005
arizatr01,Trevor Ariza,SHOOTING GUARD,21,16.2,19.2,57,2007,2005
biedran01,Andris Biedriņš,CENTER,21,19.2,14.4,76,2008,2006
bonnema01,Matt Bonner,POWER FORWARD,26,16.4,20.3,56,2007,2005
childjo01,Josh Childress,SMALL FORWARD,24,17.8,15.8,76,2008,2005
collini01,Nick Collison,CENTER,24,15.0,15.5,82,2005,2005
delfica01,Carlos Delfino,SHOOTING GUARD,25,13.6,19.0,82,2008,2006
denglu01,Luol Deng,SMALL FORWARD,21,18.7,22.2,82,2007,2005
duhonch01,Chris Duhon,POINT GUARD,23,12.9,15.0,74,2006,2005
gordobe01,Ben Gordon,SHOOTING GUARD,23,18.2,29.3,82,2007,2005
harride01,Devin Harris,POINT GUARD,25,21.6,28.4,69,2009,2005
howardw01,Dwight Howard,CENTER,25,26.1,27.2,78,2011,2005
humphkr01,Kris Humphries,POWER FORWARD,28,18.2,19.0,69,2014,2005
iguodan01,Andre Iguodala,SMALL FORWARD,24,19.0,23.8,82,2008,2005
iveyro01,Royal Ivey,SHOOTING GUARD,28,9.7,15.2,44,2010,2005
jeffeal01,Al Jefferson,CENTER,24,23.1,28.9,50,2009,2005
krstine01,Nenad Krstić,POWER FORWARD,22,14.4,21.6,80,2006,2005
livinsh01,Shaun Livingston,POINT GUARD,28,14.5,16.1,76,2014,2006
martike02,Kevin Martin,SHOOTING GUARD,27,21.4,29.6,80,2011,2005
mbengdj01,D.J. Mbenga,CENTER,25,13.4,16.7,43,2006,2006
nelsoja01,Jameer Nelson,POINT GUARD,26,20.6,23.2,42,2009,2005
nocioan01,Andrés Nocioni,POWER FORWARD,26,16.1,21.3,82,2006,2005
okafoem01,Emeka Okafor,CENTER,24,20.1,19.1,67,2007,2005
rossqu01,Quinton Ross,SHOOTING GUARD,25,10.5,12.2,81,2007,2005
smithjo03,Josh Smith,POWER FORWARD,26,21.1,28.4,66,2012,2005
smithjr01,J.R. Smith,SHOOTING GUARD,22,18.1,25.8,74,2008,2005
telfase01,Sebastian Telfair,POINT GUARD,26,13.2,22.3,60,2012,2005
udrihbe01,Beno Udrih,POINT GUARD,27,15.7,18.6,79,2010,2005
varejan01,Anderson Varejão,POWER FORWARD,22,17.0,14.4,54,2005,2005
vujacsa01,Sasha Vujačić,SHOOTING GUARD,23,15.1,19.8,72,2008,2006
westde01,Delonte West,POINT GUARD,28,15.3,20.4,44,2012,2006
wilkida02,Damien Wilkins,SMALL FORWARD,26,13.1,17.4,82,2006,2006
wrighdo01,Dorell Wright,SMALL FORWARD,27,16.0,18.7,79,2013,2007
anderal01,Alan Anderson,SMALL FORWARD,30,12.6,23.6,65,2013,2013
barroea01,Earl Barron,CENTER,26,9.4,22.0,46,2008,2008
bassbr01,Brandon Bass,POWER FORWARD,31,19.7,19.7,52,2017,2008
blatcan01,Andray Blatche,CENTER,26,21.9,26.5,82,2013,2007
bogutan01,Andrew Bogut,CENTER,25,20.7,23.3,69,2010,2006
bynuman01,Andrew Bynum,CENTER,24,22.9,23.8,60,2012,2006
bynumwi01,Will Bynum,POINT GUARD,26,17.4,27.9,57,2009,2009
caldejo01,José Calderón,POINT GUARD,26,20.5,16.8,82,2008,2006
dioguik01,Ike Diogu,POWER FORWARD,23,15.95,22.950000000000003,59,2007,2006
ellismo01,Monta Ellis,SHOOTING GUARD,22,19.0,21.7,81,2008,2006
feltora01,Raymond Felton,POINT GUARD,26,16.0,20.55,75,2011,2006
fryech01,Channing Frye,CENTER,22,18.1,24.2,65,2006,2006
garcifr01,Francisco García,SMALL FORWARD,26,15.1,20.7,79,2008,2006
gomesry01,Ryan Gomes,POWER FORWARD,25,15.7,19.5,82,2008,2006
grahajo01,Joey Graham,SMALL FORWARD,24,12.9,17.4,79,2007,2006
grahast01,Stephen Graham,SHOOTING GUARD,27,11.2,17.6,70,2010,2009
grangda01,Danny Granger,SMALL FORWARD,25,21.8,29.6,67,2009,2006
greenge01,Gerald Green,SHOOTING GUARD,28,16.5,23.6,82,2014,2007
hayesch01,Chuck Hayes,CENTER,27,16.2,13.0,74,2011,2007
headlu01,Luther Head,SHOOTING GUARD,24,13.7,18.6,80,2007,2006
jackja01,Jarrett Jack,POINT GUARD,28,17.9,23.3,45,2012,2006
johnsam01,Amir Johnson,POWER FORWARD,23,17.6,15.3,72,2011,2008
kleizli01,Linas Kleiza,SMALL FORWARD,23,14.4,18.9,79,2008,2006
leeda02,David Lee,CENTER,26,22.2,23.8,81,2010,2006
lucasjo02,John Lucas III,POINT GUARD,29,16.3,26.0,49,2012,2007
maxieja01,Jason Maxiell,CENTER,24,16.7,17.0,82,2008,2007
milescj01,C.J. Miles,SHOOTING GUARD,26,16.0,22.0,51,2014,2008
obertfa01,Fabricio Oberto,POWER FORWARD,32,13.8,10.9,82,2008,2006
paulch01,Chris Paul,POINT GUARD,23,30.0,27.5,78,2009,2006
petrojo01,Johan Petro,CENTER,21,11.6,16.7,81,2007,2006
poweljo01,Josh Powell,CENTER,25,10.7,15.7,64,2008,2008
pricero01,Ronnie Price,POINT GUARD,24,12.3,19.1,61,2008,2007
randosh01,Shavlik Randolph,POWER FORWARD,22,12.6,14.0,57,2006,2006
robinna01,Nate Robinson,POINT GUARD,24,18.9,25.6,74,2009,2006
turiaro01,Ronny Turiaf,CENTER,24,15.5,15.7,72,2007,2007
villach01,Charlie Villanueva,POWER FORWARD,24,18.6,28.5,78,2009,2006
wafervo01,Von Wafer,SHOOTING GUARD,23,14.7,23.6,63,2009,2009
warriha01,Hakim Warrick,POWER FORWARD,26,16.9,22.0,82,2009,2006
webstma02,Martell Webster,SMALL FORWARD,26,13.9,16.9,76,2013,2006
willide01,Deron Williams,POINT GUARD,24,21.1,24.7,68,2009,2006
willilo02,Lou Williams,SHOOTING GUARD,32,21.2,32.4,75,2019,2007
willima02,Marvin Williams,POWER FORWARD,29,16.8,16.8,81,2016,2006
wrighan01,Antoine Wright,SHOOTING GUARD,23,8.65,15.149999999999999,56,2008,2007
aldrila01,LaMarcus Aldridge,CENTER,32,25.0,29.1,75,2018,2007
amundlo01,Lou Amundson,POWER FORWARD,27,14.4,14.6,79,2010,2009
armsthi01,Hilton Armstrong,CENTER,22,12.2,13.6,56,2007,2007
balkmre01,Renaldo Balkman,POWER FORWARD,24,16.8,14.9,53,2009,2007
bareajo01,J.J. Barea,POINT GUARD,33,17.8,24.9,69,2018,2008
bargnan01,Andrea Bargnani,CENTER,25,16.4,28.2,66,2011,2007
brewero02,Ronnie Brewer,SHOOTING GUARD,22,18.4,17.5,76,2008,2007
brownsh01,Shannon Brown,SHOOTING GUARD,25,13.6,22.2,82,2011,2009
farmajo01,Jordan Farmar,POINT GUARD,21,15.4,20.2,82,2008,2007
foyera01,Randy Foye,POINT GUARD,23,14.0,22.9,82,2007,2007
gayru01,Rudy Gay,SMALL FORWARD,28,19.7,27.0,68,2015,2007
gibsoda01,Daniel Gibson,SHOOTING GUARD,24,13.2,19.7,67,2011,2007
holliry01,Ryan Hollins,CENTER,24,13.3,15.7,45,2009,2008
ilyaser01,Ersan İlyasova,POWER FORWARD,24,20.5,20.1,60,2012,2007
jonesso01,Solomon Jones,POWER FORWARD,22,12.3,12.8,58,2007,2007
lowryky01,Kyle Lowry,POINT GUARD,30,22.9,24.9,60,2017,2008
millspa01,Paul Millsap,POWER FORWARD,26,21.8,23.2,64,2012,2007
novakst01,Steve Novak,POWER FORWARD,28,15.9,16.2,54,2012,2009
quinnch01,Chris Quinn,POINT GUARD,24,13.8,16.6,60,2008,2007
redicjj01,J.J. Redick,SHOOTING GUARD,31,17.5,22.6,75,2016,2007
rondora01,Rajon Rondo,POINT GUARD,23,19.1,20.2,81,2010,2007
roybr01,Brandon Roy,SHOOTING GUARD,24,24.0,27.4,78,2009,2007
sefolth01,Thabo Sefolosha,SMALL FORWARD,30,13.8,14.6,52,2015,2007
smithcr01,Craig Smith,POWER FORWARD,25,16.9,22.5,74,2009,2007
thomaty01,Tyrus Thomas,CENTER,24,18.2,24.9,41,2011,2007
tuckepj01,P.J. Tucker,SMALL FORWARD,28,13.3,14.2,81,2014,2013
willima03,Marcus Williams,POINT GUARD,21,11.5,25.0,79,2007,2007
willish02,Shelden Williams,POWER FORWARD,25,14.1,19.1,45,2009,2007
willish03,Shawne Williams,SMALL FORWARD,21,12.8,21.3,65,2008,2007
afflaar01,Arron Afflalo,SHOOTING GUARD,28,16.0,23.3,73,2014,2008
anthojo01,Joel Anthony,CENTER,32,14.7,9.1,49,2015,2009
belinma01,Marco Belinelli,SMALL FORWARD,27,15.0,19.0,80,2014,2009
breweco01,Corey Brewer,SMALL FORWARD,26,14.7,23.4,82,2013,2008
brookaa01,Aaron Brooks,POINT GUARD,25,16.0,25.7,82,2010,2008
chandwi01,Wilson Chandler,POWER FORWARD,25,16.6,22.7,43,2013,2009
conlemi01,Mike Conley,POINT GUARD,29,23.2,26.3,69,2017,2008
cookda02,Daequan Cook,SHOOTING GUARD,23,12.8,15.7,43,2011,2008
davisgl01,Glen Davis,POWER FORWARD,26,13.2,22.4,61,2012,2008
dudleja01,Jared Dudley,SMALL FORWARD,25,15.6,16.9,82,2011,2008
duranke01,Kevin Durant,SMALL FORWARD,25,29.8,33.0,81,2014,2008
gortama01,Marcin Gortat,CENTER,27,21.2,20.8,66,2012,2009
grayaa01,Aaron Gray,CENTER,23,13.9,22.0,61,2008,2008
greenje02,Jeff Green,POWER FORWARD,26,15.0,22.2,81,2013,2008
hawessp01,Spencer Hawes,POWER FORWARD,28,16.700000000000003,19.950000000000003,54,2017,2008
horfoal01,Al Horford,CENTER,28,21.4,22.2,76,2015,2008
landrca01,Carl Landry,POWER FORWARD,24,21.4,18.8,42,2008,2008
mahinia01,Ian Mahinmi,CENTER,29,16.6,15.7,71,2016,2011
mcguido01,Dominic McGuire,POWER FORWARD,26,11.8,11.8,64,2012,2008
mcrobjo01,Josh McRoberts,POWER FORWARD,23,16.0,14.7,72,2011,2010
noahjo01,Joakim Noah,CENTER,28,20.0,18.7,80,2014,2008
scolalu01,Luis Scola,POWER FORWARD,30,18.4,25.7,74,2011,2008
sessira01,Ramon Sessions,POINT GUARD,24,19.0,24.2,81,2011,2009
smithja02,Jason Smith,CENTER,26,16.8,23.4,51,2013,2008
stuckro01,Rodney Stuckey,POINT GUARD,24,18.4,24.5,70,2011,2008
watsocj01,C.J. Watson,POINT GUARD,30,15.4,18.8,57,2015,2009
wrighbr03,Brandan Wright,CENTER,26,23.5,17.4,58,2014,2012
youngni01,Nick Young,SHOOTING GUARD,28,16.0,26.8,64,2014,2008
youngth01,Thaddeus Young,POWER FORWARD,23,18.9,21.5,63,2012,2008
ajincal01,Alexis Ajinça,CENTER,26,19.9,21.1,68,2015,2014
anderry01,Ryan Anderson,POWER FORWARD,23,21.2,21.2,61,2012,2009
arthuda01,Darrell Arthur,POWER FORWARD,22,15.7,21.6,80,2011,2009
augusdj01,D.J. Augustin,POINT GUARD,23,15.9,21.2,82,2011,2009
batumni01,Nicolas Batum,SMALL FORWARD,23,17.3,20.5,59,2012,2009
bayleje01,Jerryd Bayless,SHOOTING GUARD,21,14.3,24.9,74,2010,2009
beaslmi01,Michael Beasley,POWER FORWARD,28,17.8,25.3,56,2017,2009
chalmma01,Mario Chalmers,POINT GUARD,27,14.0,17.4,73,2014,2009
douglch01,Chris Douglas-Roberts,SHOOTING GUARD,22,12.2,18.7,44,2009,2009
dragigo01,Goran Dragić,SHOOTING GUARD,27,21.4,24.5,76,2014,2009
gallida01,Danilo Gallinari,SMALL FORWARD,30,21.0,23.8,68,2019,2010
gasolma01,Marc Gasol,CENTER,30,21.7,24.6,81,2015,2009
gordoer01,Eric Gordon,SHOOTING GUARD,22,18.5,26.5,56,2011,2009
hibbero01,Roy Hibbert,CENTER,25,19.3,21.1,65,2012,2009
hicksjj01,J.J. Hickson,CENTER,24,19.7,19.9,80,2013,2009
hillge01,George Hill,POINT GUARD,28,21.5,23.8,43,2015,2009
jordade01,DeAndre Jordan,CENTER,28,21.8,15.3,81,2017,2009
koufoko01,Kosta Koufos,CENTER,28,17.5,15.2,71,2018,2009
leeco01,Courtney Lee,SHOOTING GUARD,28,14.05,17.75,79,2014,2009
lopezbr01,Brook Lopez,CENTER,24,24.7,28.6,74,2013,2009
lopezro01,Robin Lopez,CENTER,24,18.9,20.0,82,2013,2009
loveke01,Kevin Love,POWER FORWARD,25,26.9,28.8,77,2014,2009
martica01,Cartier Martin,SMALL FORWARD,29,12.100000000000001,13.9,59,2014,2011
mayooj01,O.J. Mayo,SHOOTING GUARD,24,14.7,23.9,66,2012,2009
mbahalu01,Luc Mbah a Moute,POWER FORWARD,25,13.9,15.1,43,2012,2009
mcgeeja01,JaVale McGee,CENTER,29,25.2,23.8,77,2017,2009
morroan01,Anthony Morrow,SHOOTING GUARD,29,14.8,16.5,74,2015,2009
randoan01,Anthony Randolph,POWER FORWARD,19,16.9,21.7,63,2009,2009
rosede01,Derrick Rose,POINT GUARD,22,23.5,32.2,81,2011,2009
rushbr01,Brandon Rush,SMALL FORWARD,26,15.2,15.4,65,2012,2009
speigma01,Marreese Speights,CENTER,27,19.5,29.1,76,2015,2009
thompja02,Jason Thompson,POWER FORWARD,25,16.4,15.5,64,2012,2009
tollian01,Anthony Tolliver,POWER FORWARD,32,13.9,14.8,79,2018,2010
westbru01,Russell Westbrook,POINT GUARD,28,30.6,41.7,81,2017,2009
whitedj01,D.J. White,POWER FORWARD,24,13.899999999999999,17.200000000000003,47,2011,2011
blairde01,DeJuan Blair,POWER FORWARD,20,17.7,20.8,82,2010,2010
budinch01,Chase Budinger,SMALL FORWARD,23,14.9,19.5,58,2012,2010
carrode01,DeMarre Carroll,SMALL FORWARD,28,15.9,16.9,70,2015,2010
casspom01,Omri Casspi,SMALL FORWARD,29,15.5,16.3,53,2018,2010
clarkea01,Earl Clark,POWER FORWARD,25,12.4,15.7,59,2013,2010
collida01,Darren Collison,POINT GUARD,30,18.8,17.4,69,2018,2010
cunnida01,Dante Cunningham,POWER FORWARD,24,14.9,13.6,64,2012,2010
curryst01,Stephen Curry,POINT GUARD,27,31.5,32.6,79,2016,2010
dayeau01,Austin Daye,SMALL FORWARD,22,13.0,18.6,72,2011,2010
derozde01,DeMar DeRozan,SHOOTING GUARD,27,24.0,34.3,74,2017,2010
douglto01,Toney Douglas,SHOOTING GUARD,24,15.2,20.1,81,2011,2010
ellinwa01,Wayne Ellington,SHOOTING GUARD,29,12.6,17.9,62,2017,2010
evansty01,Tyreke Evans,POINT GUARD,28,21.1,28.4,52,2018,2010
geeal01,Alonzo Gee,SHOOTING GUARD,24,13.2,18.7,63,2012,2011
gibsota01,Taj Gibson,POWER FORWARD,33,17.8,17.2,70,2019,2010
greenda02,Danny Green,SHOOTING GUARD,27,16.5,17.5,81,2015,2012
hansbty01,Tyler Hansbrough,POWER FORWARD,25,16.4,23.1,70,2011,2011
hardeja01,James Harden,POINT GUARD,29,30.6,40.5,78,2019,2010
hilljo01,Jordan Hill,POWER FORWARD,26,19.3,19.7,72,2014,2010
holidjr01,Jrue Holiday,POINT GUARD,25,19.7,28.9,65,2016,2010
ibakase01,Serge Ibaka,POWER FORWARD,24,19.6,19.8,81,2014,2010
jennibr01,Brandon Jennings,POINT GUARD,25,19.7,26.3,41,2015,2010
jerebjo01,Jonas Jerebko,POWER FORWARD,25,15.7,20.2,49,2013,2010
johnsja01,James Johnson,SMALL FORWARD,26,18.5,20.0,52,2014,2010
lawsoty01,Ty Lawson,POINT GUARD,24,19.4,21.2,61,2012,2010
matthwe02,Wesley Matthews,SHOOTING GUARD,28,16.1,19.8,60,2015,2010
meeksjo01,Jodie Meeks,SHOOTING GUARD,26,14.7,19.1,77,2014,2010
millspa02,Patty Mills,POINT GUARD,25,18.7,22.6,81,2014,2011
pendeje02,Jeff Ayres,POWER FORWARD,27,14.4,16.3,51,2015,2014
